Country,ISO3Alpha-code,Year,Age_Category,Population_age,age,Annual_population
Lebanon,LBN,2005,45,57.1,45,4671.102
Lebanon,LBN,2005,46,55.124,46,4671.102
Lebanon,LBN,2005,47,53.262,47,4671.102
Lebanon,LBN,2005,48,51.4925,48,4671.102
Lebanon,LBN,2005,49,49.7225,49,4671.102
Lebanon,LBN,2005,50,47.96,50,4671.102
Lebanon,LBN,2005,51,46.3205,51,4671.102
Lebanon,LBN,2005,52,44.7545,52,4671.102
Lebanon,LBN,2005,53,43.213,53,4671.102
Lebanon,LBN,2005,54,41.665,54,4671.102
Lebanon,LBN,2005,55,36.7655,55,4671.102
Lebanon,LBN,2005,56,31.518,56,4671.102
Lebanon,LBN,2005,57,28.762,57,4671.102
Lebanon,LBN,2005,58,26.2285,58,4671.102
Lebanon,LBN,2005,59,24.5075,59,4671.102
Lebanon,LBN,2005,60,23.1035,60,4671.102
Lebanon,LBN,2005,61,21.9875,61,4671.102
Lebanon,LBN,2005,62,21.1245,62,4671.102
Lebanon,LBN,2005,63,20.432,63,4671.102
Lebanon,LBN,2005,64,19.8845,64,4671.102
Lebanon,LBN,2005,65,19.4635,65,4671.102
Lebanon,LBN,2005,66,19.1635,66,4671.102
Lebanon,LBN,2005,67,18.812,67,4671.102
Lebanon,LBN,2005,68,18.2075,68,4671.102
Lebanon,LBN,2005,69,17.4675,69,4671.102
Lebanon,LBN,2005,70,16.7545,70,4671.102
Lebanon,LBN,2005,71,16.0475,71,4671.102
Lebanon,LBN,2005,72,15.2685,72,4671.102
Lebanon,LBN,2005,73,14.4305,73,4671.102
Lebanon,LBN,2005,74,13.5475,74,4671.102
Lebanon,LBN,2005,75,12.6255,75,4671.102
Lebanon,LBN,2005,76,11.679,76,4671.102
Lebanon,LBN,2005,77,10.6465,77,4671.102
Lebanon,LBN,2005,78,9.495,78,4671.102
Lebanon,LBN,2005,79,8.312,79,4671.102
Lebanon,LBN,2005,80,7.205,80,4671.102
Lebanon,LBN,2005,81,6.198,81,4671.102
Lebanon,LBN,2005,82,5.1955,82,4671.102
Lebanon,LBN,2005,83,4.193,83,4671.102
Lebanon,LBN,2005,84,3.291,84,4671.102
Lebanon,LBN,2005,85,2.5355,85,4671.102
Lebanon,LBN,2005,86,1.8885,86,4671.102
Lebanon,LBN,2005,87,1.4435,87,4671.102
Lebanon,LBN,2005,88,1.2155,88,4671.102
Lebanon,LBN,2005,89,1.0515,89,4671.102
Lebanon,LBN,2005,90,0.873,90,4671.102
Lebanon,LBN,2005,91,0.7045,91,4671.102
Lebanon,LBN,2005,92,0.5415,92,4671.102
Lebanon,LBN,2005,93,0.38,93,4671.102
Lebanon,LBN,2005,94,0.2475,94,4671.102
Lebanon,LBN,2005,95,0.156,95,4671.102
Lebanon,LBN,2005,96,0.0955,96,4671.102
Lebanon,LBN,2005,97,0.0565,97,4671.102
Lebanon,LBN,2005,98,0.033,98,4671.102
Lebanon,LBN,2005,99,0.019,99,4671.102
Lebanon,LBN,2005,100,0.0195,100,4671.102
Lebanon,LBN,2006,0,86.2325,0,4751.1365
Lebanon,LBN,2006,1,87.2035,1,4751.1365
Lebanon,LBN,2006,2,88.7895,2,4751.1365
Lebanon,LBN,2006,3,89.98,3,4751.1365
Lebanon,LBN,2006,4,90.692,4,4751.1365
Lebanon,LBN,2006,5,90.651,5,4751.1365
Lebanon,LBN,2006,6,90.225,6,4751.1365
Lebanon,LBN,2006,7,89.6895,7,4751.1365
Lebanon,LBN,2006,8,88.9595,8,4751.1365
Lebanon,LBN,2006,9,88.431,9,4751.1365
Lebanon,LBN,2006,10,87.9645,10,4751.1365
Lebanon,LBN,2006,11,88.575,11,4751.1365
Lebanon,LBN,2006,12,90.5095,12,4751.1365
Lebanon,LBN,2006,13,92.558,13,4751.1365
Lebanon,LBN,2006,14,94.364,14,4751.1365
Lebanon,LBN,2006,15,95.7755,15,4751.1365
Lebanon,LBN,2006,16,96.7105,16,4751.1365
Lebanon,LBN,2006,17,96.04,17,4751.1365
Lebanon,LBN,2006,18,94.06,18,4751.1365
Lebanon,LBN,2006,19,92.339,19,4751.1365
Lebanon,LBN,2006,20,91.0845,20,4751.1365
Lebanon,LBN,2006,21,90.6215,21,4751.1365
Lebanon,LBN,2006,22,90.037,22,4751.1365
Lebanon,LBN,2006,23,88.4645,23,4751.1365
Lebanon,LBN,2006,24,86.744,24,4751.1365
Lebanon,LBN,2006,25,84.884,25,4751.1365
Lebanon,LBN,2006,26,82.8405,26,4751.1365
Lebanon,LBN,2006,27,81.0775,27,4751.1365
Lebanon,LBN,2006,28,79.485,28,4751.1365
Lebanon,LBN,2006,29,77.0985,29,4751.1365
Lebanon,LBN,2006,30,74.594,30,4751.1365
Lebanon,LBN,2006,31,73.6585,31,4751.1365
Lebanon,LBN,2006,32,73.447,32,4751.1365
Lebanon,LBN,2006,33,72.7265,33,4751.1365
Lebanon,LBN,2006,34,71.728,34,4751.1365
Lebanon,LBN,2006,35,70.743,35,4751.1365
Lebanon,LBN,2006,36,69.684,36,4751.1365
Lebanon,LBN,2006,37,68.6945,37,4751.1365
Lebanon,LBN,2006,38,67.8315,38,4751.1365
Lebanon,LBN,2006,39,67.0095,39,4751.1365
Lebanon,LBN,2006,40,66.1685,40,4751.1365
Lebanon,LBN,2006,41,65.277,41,4751.1365
Lebanon,LBN,2006,42,64.2285,42,4751.1365
Lebanon,LBN,2006,43,62.7335,43,4751.1365
Lebanon,LBN,2006,44,60.9145,44,4751.1365
Lebanon,LBN,2006,45,59.0705,45,4751.1365
Lebanon,LBN,2006,46,57.127,46,4751.1365
Lebanon,LBN,2006,47,55.136,47,4751.1365
Lebanon,LBN,2006,48,53.2595,48,4751.1365
Lebanon,LBN,2006,49,51.4765,49,4751.1365
Lebanon,LBN,2006,50,49.6925,50,4751.1365
Lebanon,LBN,2006,51,47.9155,51,4751.1365
Lebanon,LBN,2006,52,46.2615,52,4751.1365
Lebanon,LBN,2006,53,44.6785,53,4751.1365
Lebanon,LBN,2006,54,43.119,54,4751.1365
Lebanon,LBN,2006,55,41.5495,55,4751.1365
Lebanon,LBN,2006,56,36.633,56,4751.1365
Lebanon,LBN,2006,57,31.3895,57,4751.1365
Lebanon,LBN,2006,58,28.623,58,4751.1365
Lebanon,LBN,2006,59,26.0835,59,4751.1365
Lebanon,LBN,2006,60,24.3535,60,4751.1365
Lebanon,LBN,2006,61,22.939,61,4751.1365
Lebanon,LBN,2006,62,21.8105,62,4751.1365
Lebanon,LBN,2006,63,20.931,63,4751.1365
Lebanon,LBN,2006,64,20.219,64,4751.1365
Lebanon,LBN,2006,65,19.648,65,4751.1365
Lebanon,LBN,2006,66,19.2,66,4751.1365
Lebanon,LBN,2006,67,18.8665,67,4751.1365
Lebanon,LBN,2006,68,18.479,68,4751.1365
Lebanon,LBN,2006,69,17.8415,69,4751.1365
Lebanon,LBN,2006,70,17.0705,70,4751.1365
Lebanon,LBN,2006,71,16.325,71,4751.1365
Lebanon,LBN,2006,72,15.5845,72,4751.1365
Lebanon,LBN,2006,73,14.775,73,4751.1365
Lebanon,LBN,2006,74,13.908,74,4751.1365
Lebanon,LBN,2006,75,13,75,4751.1365
Lebanon,LBN,2006,76,12.0555,76,4751.1365
Lebanon,LBN,2006,77,11.0895,77,4751.1365
Lebanon,LBN,2006,78,10.044,78,4751.1365
Lebanon,LBN,2006,79,8.893,79,4751.1365
Lebanon,LBN,2006,80,7.722,80,4751.1365
Lebanon,LBN,2006,81,6.6325,81,4751.1365
Lebanon,LBN,2006,82,5.6475,82,4751.1365
Lebanon,LBN,2006,83,4.682,83,4751.1365
Lebanon,LBN,2006,84,3.7335,84,4751.1365
Lebanon,LBN,2006,85,2.8925,85,4751.1365
Lebanon,LBN,2006,86,2.1975,86,4751.1365
Lebanon,LBN,2006,87,1.614,87,4751.1365
Lebanon,LBN,2006,88,1.215,88,4751.1365
Lebanon,LBN,2006,89,1.006,89,4751.1365
Lebanon,LBN,2006,90,0.8545,90,4751.1365
Lebanon,LBN,2006,91,0.6955,91,4751.1365
Lebanon,LBN,2006,92,0.5495,92,4751.1365
Lebanon,LBN,2006,93,0.411,93,4751.1365
Lebanon,LBN,2006,94,0.281,94,4751.1365
Lebanon,LBN,2006,95,0.1775,95,4751.1365
Lebanon,LBN,2006,96,0.108,96,4751.1365
Lebanon,LBN,2006,97,0.0645,97,4751.1365
Lebanon,LBN,2006,98,0.0365,98,4751.1365
Lebanon,LBN,2006,99,0.021,99,4751.1365
Lebanon,LBN,2006,100,0.022,100,4751.1365
Lebanon,LBN,2007,0,86.3775,0,4844.1185
Lebanon,LBN,2007,1,86.603,1,4844.1185
Lebanon,LBN,2007,2,87.645,2,4844.1185
Lebanon,LBN,2007,3,89.246,3,4844.1185
Lebanon,LBN,2007,4,90.4485,4,4844.1185
Lebanon,LBN,2007,5,91.167,5,4844.1185
Lebanon,LBN,2007,6,91.1285,6,4844.1185
Lebanon,LBN,2007,7,90.703,7,4844.1185
Lebanon,LBN,2007,8,90.1655,8,4844.1185
Lebanon,LBN,2007,9,89.435,9,4844.1185
Lebanon,LBN,2007,10,88.9055,10,4844.1185
Lebanon,LBN,2007,11,88.4425,11,4844.1185
Lebanon,LBN,2007,12,89.0625,12,4844.1185
Lebanon,LBN,2007,13,91.0075,13,4844.1185
Lebanon,LBN,2007,14,93.062,14,4844.1185
Lebanon,LBN,2007,15,94.8695,15,4844.1185
Lebanon,LBN,2007,16,96.28,16,4844.1185
Lebanon,LBN,2007,17,97.204,17,4844.1185
Lebanon,LBN,2007,18,96.5155,18,4844.1185
Lebanon,LBN,2007,19,94.5185,19,4844.1185
Lebanon,LBN,2007,20,92.783,20,4844.1185
Lebanon,LBN,2007,21,91.52,21,4844.1185
Lebanon,LBN,2007,22,91.051,22,4844.1185
Lebanon,LBN,2007,23,90.4575,23,4844.1185
Lebanon,LBN,2007,24,88.8755,24,4844.1185
Lebanon,LBN,2007,25,87.146,25,4844.1185
Lebanon,LBN,2007,26,85.276,26,4844.1185
Lebanon,LBN,2007,27,83.224,27,4844.1185
Lebanon,LBN,2007,28,81.453,28,4844.1185
Lebanon,LBN,2007,29,79.848,29,4844.1185
Lebanon,LBN,2007,30,77.4495,30,4844.1185
Lebanon,LBN,2007,31,74.9395,31,4844.1185
Lebanon,LBN,2007,32,74.0035,32,4844.1185
Lebanon,LBN,2007,33,73.7855,33,4844.1185
Lebanon,LBN,2007,34,73.0575,34,4844.1185
Lebanon,LBN,2007,35,72.053,35,4844.1185
Lebanon,LBN,2007,36,71.059,36,4844.1185
Lebanon,LBN,2007,37,69.993,37,4844.1185
Lebanon,LBN,2007,38,68.995,38,4844.1185
Lebanon,LBN,2007,39,68.1235,39,4844.1185
Lebanon,LBN,2007,40,67.293,40,4844.1185
Lebanon,LBN,2007,41,66.442,41,4844.1185
Lebanon,LBN,2007,42,65.5375,42,4844.1185
Lebanon,LBN,2007,43,64.473,43,4844.1185
Lebanon,LBN,2007,44,62.961,44,4844.1185
Lebanon,LBN,2007,45,61.123,45,4844.1185
Lebanon,LBN,2007,46,59.26,46,4844.1185
Lebanon,LBN,2007,47,57.295,47,4844.1185
Lebanon,LBN,2007,48,55.2855,48,4844.1185
Lebanon,LBN,2007,49,53.39,49,4844.1185
Lebanon,LBN,2007,50,51.588,50,4844.1185
Lebanon,LBN,2007,51,49.7845,51,4844.1185
Lebanon,LBN,2007,52,47.9875,52,4844.1185
Lebanon,LBN,2007,53,46.3125,53,4844.1185
Lebanon,LBN,2007,54,44.707,54,4844.1185
Lebanon,LBN,2007,55,43.1225,55,4844.1185
Lebanon,LBN,2007,56,41.511,56,4844.1185
Lebanon,LBN,2007,57,36.569,57,4844.1185
Lebanon,LBN,2007,58,31.323,58,4844.1185
Lebanon,LBN,2007,59,28.5415,59,4844.1185
Lebanon,LBN,2007,60,25.992,60,4844.1185
Lebanon,LBN,2007,61,24.2495,61,4844.1185
Lebanon,LBN,2007,62,22.8205,62,4844.1185
Lebanon,LBN,2007,63,21.676,63,4844.1185
Lebanon,LBN,2007,64,20.777,64,4844.1185
Lebanon,LBN,2007,65,20.0415,65,4844.1185
Lebanon,LBN,2007,66,19.444,66,4844.1185
Lebanon,LBN,2007,67,18.9645,67,4844.1185
Lebanon,LBN,2007,68,18.595,68,4844.1185
Lebanon,LBN,2007,69,18.169,69,4844.1185
Lebanon,LBN,2007,70,17.4955,70,4844.1185
Lebanon,LBN,2007,71,16.691,71,4844.1185
Lebanon,LBN,2007,72,15.9115,72,4844.1185
Lebanon,LBN,2007,73,15.1365,73,4844.1185
Lebanon,LBN,2007,74,14.2935,74,4844.1185
Lebanon,LBN,2007,75,13.397,75,4844.1185
Lebanon,LBN,2007,76,12.4615,76,4844.1185
Lebanon,LBN,2007,77,11.492,77,4844.1185
Lebanon,LBN,2007,78,10.505,78,4844.1185
Lebanon,LBN,2007,79,9.447,79,4844.1185
Lebanon,LBN,2007,80,8.2975,80,4844.1185
Lebanon,LBN,2007,81,7.14,81,4844.1185
Lebanon,LBN,2007,82,6.072,82,4844.1185
Lebanon,LBN,2007,83,5.1145,83,4844.1185
Lebanon,LBN,2007,84,4.189,84,4844.1185
Lebanon,LBN,2007,85,3.298,85,4844.1185
Lebanon,LBN,2007,86,2.521,86,4844.1185
Lebanon,LBN,2007,87,1.8885,87,4844.1185
Lebanon,LBN,2007,88,1.3665,88,4844.1185
Lebanon,LBN,2007,89,1.0125,89,4844.1185
Lebanon,LBN,2007,90,0.8235,90,4844.1185
Lebanon,LBN,2007,91,0.686,91,4844.1185
Lebanon,LBN,2007,92,0.547,92,4844.1185
Lebanon,LBN,2007,93,0.4205,93,4844.1185
Lebanon,LBN,2007,94,0.3065,94,4844.1185
Lebanon,LBN,2007,95,0.203,95,4844.1185
Lebanon,LBN,2007,96,0.124,96,4844.1185
Lebanon,LBN,2007,97,0.073,97,4844.1185
Lebanon,LBN,2007,98,0.042,98,4844.1185
Lebanon,LBN,2007,99,0.023,99,4844.1185
Lebanon,LBN,2007,100,0.025,100,4844.1185
Lebanon,LBN,2008,0,86.5955,0,4925.3535
Lebanon,LBN,2008,1,86.523,1,4925.3535
Lebanon,LBN,2008,2,86.8135,2,4925.3535
Lebanon,LBN,2008,3,87.8675,3,4925.3535
Lebanon,LBN,2008,4,89.4785,4,4925.3535
Lebanon,LBN,2008,5,90.688,5,4925.3535
Lebanon,LBN,2008,6,91.409,6,4925.3535
Lebanon,LBN,2008,7,91.373,7,4925.3535
Lebanon,LBN,2008,8,90.9475,8,4925.3535
Lebanon,LBN,2008,9,90.4105,9,4925.3535
Lebanon,LBN,2008,10,89.6805,10,4925.3535
Lebanon,LBN,2008,11,89.149,11,4925.3535
Lebanon,LBN,2008,12,88.691,12,4925.3535
Lebanon,LBN,2008,13,89.3165,13,4925.3535
Lebanon,LBN,2008,14,91.2645,14,4925.3535
Lebanon,LBN,2008,15,93.32,15,4925.3535
Lebanon,LBN,2008,16,95.1265,16,4925.3535
Lebanon,LBN,2008,17,96.5335,17,4925.3535
Lebanon,LBN,2008,18,97.446,18,4925.3535
Lebanon,LBN,2008,19,96.748,19,4925.3535
Lebanon,LBN,2008,20,94.7435,20,4925.3535
Lebanon,LBN,2008,21,93.004,21,4925.3535
Lebanon,LBN,2008,22,91.7405,22,4925.3535
Lebanon,LBN,2008,23,91.267,23,4925.3535
Lebanon,LBN,2008,24,90.668,24,4925.3535
Lebanon,LBN,2008,25,89.081,25,4925.3535
Lebanon,LBN,2008,26,87.346,26,4925.3535
Lebanon,LBN,2008,27,85.471,27,4925.3535
Lebanon,LBN,2008,28,83.415,28,4925.3535
Lebanon,LBN,2008,29,81.639,29,4925.3535
Lebanon,LBN,2008,30,80.0245,30,4925.3535
Lebanon,LBN,2008,31,77.619,31,4925.3535
Lebanon,LBN,2008,32,75.1105,32,4925.3535
Lebanon,LBN,2008,33,74.1705,33,4925.3535
Lebanon,LBN,2008,34,73.947,34,4925.3535
Lebanon,LBN,2008,35,73.214,35,4925.3535
Lebanon,LBN,2008,36,72.203,36,4925.3535
Lebanon,LBN,2008,37,71.2035,37,4925.3535
Lebanon,LBN,2008,38,70.1315,38,4925.3535
Lebanon,LBN,2008,39,69.1265,39,4925.3535
Lebanon,LBN,2008,40,68.2485,40,4925.3535
Lebanon,LBN,2008,41,67.41,41,4925.3535
Lebanon,LBN,2008,42,66.5485,42,4925.3535
Lebanon,LBN,2008,43,65.633,43,4925.3535
Lebanon,LBN,2008,44,64.555,44,4925.3535
Lebanon,LBN,2008,45,63.027,45,4925.3535
Lebanon,LBN,2008,46,61.1745,46,4925.3535
Lebanon,LBN,2008,47,59.295,47,4925.3535
Lebanon,LBN,2008,48,57.3155,48,4925.3535
Lebanon,LBN,2008,49,55.29,49,4925.3535
Lebanon,LBN,2008,50,53.38,50,4925.3535
Lebanon,LBN,2008,51,51.562,51,4925.3535
Lebanon,LBN,2008,52,49.742,52,4925.3535
Lebanon,LBN,2008,53,47.929,53,4925.3535
Lebanon,LBN,2008,54,46.2345,54,4925.3535
Lebanon,LBN,2008,55,44.6085,55,4925.3535
Lebanon,LBN,2008,56,43.002,56,4925.3535
Lebanon,LBN,2008,57,41.348,57,4925.3535
Lebanon,LBN,2008,58,36.4065,58,4925.3535
Lebanon,LBN,2008,59,31.1645,59,4925.3535
Lebanon,LBN,2008,60,28.377,60,4925.3535
Lebanon,LBN,2008,61,25.8225,61,4925.3535
Lebanon,LBN,2008,62,24.07,62,4925.3535
Lebanon,LBN,2008,63,22.63,63,4925.3535
Lebanon,LBN,2008,64,21.4695,64,4925.3535
Lebanon,LBN,2008,65,20.55,65,4925.3535
Lebanon,LBN,2008,66,19.791,66,4925.3535
Lebanon,LBN,2008,67,19.1655,67,4925.3535
Lebanon,LBN,2008,68,18.6545,68,4925.3535
Lebanon,LBN,2008,69,18.2485,69,4925.3535
Lebanon,LBN,2008,70,17.783,70,4925.3535
Lebanon,LBN,2008,71,17.0755,71,4925.3535
Lebanon,LBN,2008,72,16.24,72,4925.3535
Lebanon,LBN,2008,73,15.428,73,4925.3535
Lebanon,LBN,2008,74,14.6195,74,4925.3535
Lebanon,LBN,2008,75,13.7465,75,4925.3535
Lebanon,LBN,2008,76,12.8225,76,4925.3535
Lebanon,LBN,2008,77,11.862,77,4925.3535
Lebanon,LBN,2008,78,10.873,78,4925.3535
Lebanon,LBN,2008,79,9.8695,79,4925.3535
Lebanon,LBN,2008,80,8.8055,80,4925.3535
Lebanon,LBN,2008,81,7.665,81,4925.3535
Lebanon,LBN,2008,82,6.5325,82,4925.3535
Lebanon,LBN,2008,83,5.496,83,4925.3535
Lebanon,LBN,2008,84,4.575,84,4925.3535
Lebanon,LBN,2008,85,3.701,85,4925.3535
Lebanon,LBN,2008,86,2.8755,86,4925.3535
Lebanon,LBN,2008,87,2.168,87,4925.3535
Lebanon,LBN,2008,88,1.6,88,4925.3535
Lebanon,LBN,2008,89,1.1395,89,4925.3535
Lebanon,LBN,2008,90,0.83,90,4925.3535
Lebanon,LBN,2008,91,0.6625,91,4925.3535
Lebanon,LBN,2008,92,0.54,92,4925.3535
Lebanon,LBN,2008,93,0.4195,93,4925.3535
Lebanon,LBN,2008,94,0.3135,94,4925.3535
Lebanon,LBN,2008,95,0.222,95,4925.3535
Lebanon,LBN,2008,96,0.142,96,4925.3535
Lebanon,LBN,2008,97,0.084,97,4925.3535
Lebanon,LBN,2008,98,0.048,98,4925.3535
Lebanon,LBN,2008,99,0.0265,99,4925.3535
Lebanon,LBN,2008,100,0.029,100,4925.3535
Lebanon,LBN,2009,0,87.775,0,4992.2865
Lebanon,LBN,2009,1,86.47,1,4992.2865
Lebanon,LBN,2009,2,86.455,2,4992.2865
Lebanon,LBN,2009,3,86.7535,3,4992.2865
Lebanon,LBN,2009,4,87.8135,4,4992.2865
Lebanon,LBN,2009,5,89.429,5,4992.2865
Lebanon,LBN,2009,6,90.6425,6,4992.2865
Lebanon,LBN,2009,7,91.3665,7,4992.2865
Lebanon,LBN,2009,8,91.3325,8,4992.2865
Lebanon,LBN,2009,9,90.91,9,4992.2865
Lebanon,LBN,2009,10,90.3735,10,4992.2865
Lebanon,LBN,2009,11,89.644,11,4992.2865
Lebanon,LBN,2009,12,89.113,12,4992.2865
Lebanon,LBN,2009,13,88.654,13,4992.2865
Lebanon,LBN,2009,14,89.2775,14,4992.2865
Lebanon,LBN,2009,15,91.221,15,4992.2865
Lebanon,LBN,2009,16,93.2715,16,4992.2865
Lebanon,LBN,2009,17,95.072,17,4992.2865
Lebanon,LBN,2009,18,96.4735,18,4992.2865
Lebanon,LBN,2009,19,97.3815,19,4992.2865
Lebanon,LBN,2009,20,96.68,20,4992.2865
Lebanon,LBN,2009,21,94.675,21,4992.2865
Lebanon,LBN,2009,22,92.9355,22,4992.2865
Lebanon,LBN,2009,23,91.672,23,4992.2865
Lebanon,LBN,2009,24,91.1985,24,4992.2865
Lebanon,LBN,2009,25,90.5985,25,4992.2865
Lebanon,LBN,2009,26,89.013,26,4992.2865
Lebanon,LBN,2009,27,87.279,27,4992.2865
Lebanon,LBN,2009,28,85.4055,28,4992.2865
Lebanon,LBN,2009,29,83.349,29,4992.2865
Lebanon,LBN,2009,30,81.573,30,4992.2865
Lebanon,LBN,2009,31,79.958,31,4992.2865
Lebanon,LBN,2009,32,77.554,32,4992.2865
Lebanon,LBN,2009,33,75.0445,33,4992.2865
Lebanon,LBN,2009,34,74.103,34,4992.2865
Lebanon,LBN,2009,35,73.876,35,4992.2865
Lebanon,LBN,2009,36,73.1405,36,4992.2865
Lebanon,LBN,2009,37,72.1275,37,4992.2865
Lebanon,LBN,2009,38,71.1245,38,4992.2865
Lebanon,LBN,2009,39,70.0485,39,4992.2865
Lebanon,LBN,2009,40,69.0395,40,4992.2865
Lebanon,LBN,2009,41,68.156,41,4992.2865
Lebanon,LBN,2009,42,67.3105,42,4992.2865
Lebanon,LBN,2009,43,66.442,43,4992.2865
Lebanon,LBN,2009,44,65.518,44,4992.2865
Lebanon,LBN,2009,45,64.4295,45,4992.2865
Lebanon,LBN,2009,46,62.8925,46,4992.2865
Lebanon,LBN,2009,47,61.0295,47,4992.2865
Lebanon,LBN,2009,48,59.1405,48,4992.2865
Lebanon,LBN,2009,49,57.151,49,4992.2865
Lebanon,LBN,2009,50,55.1165,50,4992.2865
Lebanon,LBN,2009,51,53.1965,51,4992.2865
Lebanon,LBN,2009,52,51.368,52,4992.2865
Lebanon,LBN,2009,53,49.5365,53,4992.2865
Lebanon,LBN,2009,54,47.709,54,4992.2865
Lebanon,LBN,2009,55,45.9995,55,4992.2865
Lebanon,LBN,2009,56,44.356,56,4992.2865
Lebanon,LBN,2009,57,42.7315,57,4992.2865
Lebanon,LBN,2009,58,41.061,58,4992.2865
Lebanon,LBN,2009,59,36.129,59,4992.2865
Lebanon,LBN,2009,60,30.904,60,4992.2865
Lebanon,LBN,2009,61,28.116,61,4992.2865
Lebanon,LBN,2009,62,25.5625,62,4992.2865
Lebanon,LBN,2009,63,23.804,63,4992.2865
Lebanon,LBN,2009,64,22.3525,64,4992.2865
Lebanon,LBN,2009,65,21.177,65,4992.2865
Lebanon,LBN,2009,66,20.2375,66,4992.2865
Lebanon,LBN,2009,67,19.4545,67,4992.2865
Lebanon,LBN,2009,68,18.801,68,4992.2865
Lebanon,LBN,2009,69,18.2585,69,4992.2865
Lebanon,LBN,2009,70,17.8155,70,4992.2865
Lebanon,LBN,2009,71,17.314,71,4992.2865
Lebanon,LBN,2009,72,16.5745,72,4992.2865
Lebanon,LBN,2009,73,15.7095,73,4992.2865
Lebanon,LBN,2009,74,14.8675,74,4992.2865
Lebanon,LBN,2009,75,14.03,75,4992.2865
Lebanon,LBN,2009,76,13.13,76,4992.2865
Lebanon,LBN,2009,77,12.182,77,4992.2865
Lebanon,LBN,2009,78,11.2025,78,4992.2865
Lebanon,LBN,2009,79,10.198,79,4992.2865
Lebanon,LBN,2009,80,9.1855,80,4992.2865
Lebanon,LBN,2009,81,8.124,81,4992.2865
Lebanon,LBN,2009,82,7.005,82,4992.2865
Lebanon,LBN,2009,83,5.907,83,4992.2865
Lebanon,LBN,2009,84,4.9135,84,4992.2865
Lebanon,LBN,2009,85,4.0405,85,4992.2865
Lebanon,LBN,2009,86,3.226,86,4992.2865
Lebanon,LBN,2009,87,2.4735,87,4992.2865
Lebanon,LBN,2009,88,1.837,88,4992.2865
Lebanon,LBN,2009,89,1.335,89,4992.2865
Lebanon,LBN,2009,90,0.9345,90,4992.2865
Lebanon,LBN,2009,91,0.668,91,4992.2865
Lebanon,LBN,2009,92,0.5215,92,4992.2865
Lebanon,LBN,2009,93,0.4145,93,4992.2865
Lebanon,LBN,2009,94,0.313,94,4992.2865
Lebanon,LBN,2009,95,0.228,95,4992.2865
Lebanon,LBN,2009,96,0.1555,96,4992.2865
Lebanon,LBN,2009,97,0.097,97,4992.2865
Lebanon,LBN,2009,98,0.0555,98,4992.2865
Lebanon,LBN,2009,99,0.031,99,4992.2865
Lebanon,LBN,2009,100,0.033,100,4992.2865
Lebanon,LBN,2010,0,90.48,0,5041.288
Lebanon,LBN,2010,1,87.2955,1,5041.288
Lebanon,LBN,2010,2,86.0485,2,5041.288
Lebanon,LBN,2010,3,86.0405,3,5041.288
Lebanon,LBN,2010,4,86.3435,4,5041.288
Lebanon,LBN,2010,5,87.401,5,5041.288
Lebanon,LBN,2010,6,89.014,6,5041.288
Lebanon,LBN,2010,7,90.2255,7,5041.288
Lebanon,LBN,2010,8,90.95,8,5041.288
Lebanon,LBN,2010,9,90.9215,9,5041.288
Lebanon,LBN,2010,10,90.5,10,5041.288
Lebanon,LBN,2010,11,89.968,11,5041.288
Lebanon,LBN,2010,12,89.241,12,5041.288
Lebanon,LBN,2010,13,88.7105,13,5041.288
Lebanon,LBN,2010,14,88.252,14,5041.288
Lebanon,LBN,2010,15,88.8635,15,5041.288
Lebanon,LBN,2010,16,90.794,16,5041.288
Lebanon,LBN,2010,17,92.831,17,5041.288
Lebanon,LBN,2010,18,94.62,18,5041.288
Lebanon,LBN,2010,19,96.0115,19,5041.288
Lebanon,LBN,2010,20,96.9135,20,5041.288
Lebanon,LBN,2010,21,96.219,21,5041.288
Lebanon,LBN,2010,22,94.222,22,5041.288
Lebanon,LBN,2010,23,92.4895,23,5041.288
Lebanon,LBN,2010,24,91.23,24,5041.288
Lebanon,LBN,2010,25,90.756,25,5041.288
Lebanon,LBN,2010,26,90.162,26,5041.288
Lebanon,LBN,2010,27,88.5855,27,5041.288
Lebanon,LBN,2010,28,86.859,28,5041.288
Lebanon,LBN,2010,29,84.993,29,5041.288
Lebanon,LBN,2010,30,82.946,30,5041.288
Lebanon,LBN,2010,31,81.176,31,5041.288
Lebanon,LBN,2010,32,79.568,32,5041.288
Lebanon,LBN,2010,33,77.176,33,5041.288
Lebanon,LBN,2010,34,74.6735,34,5041.288
Lebanon,LBN,2010,35,73.7295,35,5041.288
Lebanon,LBN,2010,36,73.5015,36,5041.288
Lebanon,LBN,2010,37,72.7675,37,5041.288
Lebanon,LBN,2010,38,71.755,38,5041.288
Lebanon,LBN,2010,39,70.753,39,5041.288
Lebanon,LBN,2010,40,69.677,40,5041.288
Lebanon,LBN,2010,41,68.667,41,5041.288
Lebanon,LBN,2010,42,67.781,42,5041.288
Lebanon,LBN,2010,43,66.9315,43,5041.288
Lebanon,LBN,2010,44,66.058,44,5041.288
Lebanon,LBN,2010,45,65.1275,45,5041.288
Lebanon,LBN,2010,46,64.034,46,5041.288
Lebanon,LBN,2010,47,62.4935,47,5041.288
Lebanon,LBN,2010,48,60.629,48,5041.288
Lebanon,LBN,2010,49,58.7375,49,5041.288
Lebanon,LBN,2010,50,56.7475,50,5041.288
Lebanon,LBN,2010,51,54.7115,51,5041.288
